SEED_1,TEAM_1,SEED_2,TEAM_2,Team1W_Prob
5.0,Saint Mary's,16.0,Grambling St.,0.959
5.0,Saint Mary's,16.0,Howard,0.969
5.0,Saint Mary's,16.0,Longwood,0.898
5.0,Saint Mary's,16.0,Montana St.,0.954
5.0,Saint Mary's,16.0,Stetson,0.945
5.0,Saint Mary's,16.0,Wagner,0.97
5.0,San Diego St.,1.0,Connecticut,0.139
5.0,San Diego St.,1.0,Houston,0.084
5.0,San Diego St.,1.0,North Carolina,0.362
5.0,San Diego St.,1.0,Purdue,0.164
5.0,San Diego St.,2.0,Arizona,0.265
5.0,San Diego St.,2.0,Iowa St.,0.203
5.0,San Diego St.,2.0,Marquette,0.312
5.0,San Diego St.,2.0,Tennessee,0.315
5.0,San Diego St.,3.0,Baylor,0.382
5.0,San Diego St.,3.0,Creighton,0.481
5.0,San Diego St.,3.0,Illinois,0.369
5.0,San Diego St.,3.0,Kentucky,0.485
5.0,San Diego St.,4.0,Alabama,0.376
5.0,San Diego St.,4.0,Auburn,0.238
5.0,San Diego St.,4.0,Duke,0.379
5.0,San Diego St.,4.0,Kansas,0.463
5.0,San Diego St.,5.0,Gonzaga,0.407
5.0,San Diego St.,5.0,Saint Mary's,0.434
5.0,San Diego St.,5.0,Wisconsin,0.428
5.0,San Diego St.,6.0,BYU,0.402
5.0,San Diego St.,6.0,Clemson,0.595
5.0,San Diego St.,6.0,South Carolina,0.528
5.0,San Diego St.,6.0,Texas Tech,0.477
5.0,San Diego St.,7.0,Dayton,0.54
5.0,San Diego St.,7.0,Florida,0.438
5.0,San Diego St.,7.0,Texas,0.461
5.0,San Diego St.,7.0,Washington St.,0.562
5.0,San Diego St.,8.0,Florida Atlantic,0.556
5.0,San Diego St.,8.0,Mississippi St.,0.513
5.0,San Diego St.,8.0,Nebraska,0.487
5.0,San Diego St.,8.0,Utah St.,0.564
5.0,San Diego St.,9.0,Michigan St.,0.451
5.0,San Diego St.,9.0,Northwestern,0.499
5.0,San Diego St.,9.0,TCU,0.459
5.0,San Diego St.,9.0,Texas A&M,0.499
5.0,San Diego St.,10.0,Boise St.,0.537
5.0,San Diego St.,10.0,Colorado,0.491
5.0,San Diego St.,10.0,Colorado St.,0.546
5.0,San Diego St.,10.0,Drake,0.568
5.0,San Diego St.,10.0,Nevada,0.489
5.0,San Diego St.,10.0,Virginia,0.57
5.0,San Diego St.,11.0,Duquesne,0.687
5.0,San Diego St.,11.0,New Mexico,0.381
5.0,San Diego St.,11.0,North Carolina St.,0.607
5.0,San Diego St.,11.0,Oregon,0.554
5.0,San Diego St.,12.0,Grand Canyon,0.563
5.0,San Diego St.,12.0,James Madison,0.543
5.0,San Diego St.,12.0,McNeese St.,0.534
5.0,San Diego St.,12.0,UAB,0.77
5.0,San Diego St.,13.0,College of Charleston,0.702
5.0,San Diego St.,13.0,Samford,0.613
5.0,San Diego St.,13.0,Vermont,0.78
5.0,San Diego St.,13.0,Yale,0.706
5.0,San Diego St.,14.0,Akron,0.825
5.0,San Diego St.,14.0,Colgate,0.874
5.0,San Diego St.,14.0,Morehead St.,0.825
5.0,San Diego St.,14.0,Oakland,0.824
5.0,San Diego St.,15.0,Long Beach St.,0.897
5.0,San Diego St.,15.0,Saint Peter's,0.904
5.0,San Diego St.,15.0,South Dakota St.,0.873
5.0,San Diego St.,15.0,Western Kentucky,0.845
5.0,San Diego St.,16.0,Grambling St.,0.947
5.0,San Diego St.,16.0,Howard,0.96
5.0,San Diego St.,16.0,Longwood,0.871
5.0,San Diego St.,16.0,Montana St.,0.941
5.0,San Diego St.,16.0,Stetson,0.929
5.0,San Diego St.,16.0,Wagner,0.962
5.0,Wisconsin,1.0,Connecticut,0.178
5.0,Wisconsin,1.0,Houston,0.108
5.0,Wisconsin,1.0,North Carolina,0.431
5.0,Wisconsin,1.0,Purdue,0.207
5.0,Wisconsin,2.0,Arizona,0.325
5.0,Wisconsin,2.0,Iowa St.,0.254
5.0,Wisconsin,2.0,Marquette,0.377
5.0,Wisconsin,2.0,Tennessee,0.38
5.0,Wisconsin,3.0,Baylor,0.452
5.0,Wisconsin,3.0,Creighton,0.553
5.0,Wisconsin,3.0,Illinois,0.439
5.0,Wisconsin,3.0,Kentucky,0.557
5.0,Wisconsin,4.0,Alabama,0.446
5.0,Wisconsin,4.0,Auburn,0.294
5.0,Wisconsin,4.0,Duke,0.448
5.0,Wisconsin,4.0,Kansas,0.535
5.0,Wisconsin,5.0,Gonzaga,0.478
5.0,Wisconsin,5.0,Saint Mary's,0.505
5.0,Wisconsin,5.0,San Diego St.,0.572
5.0,Wisconsin,6.0,BYU,0.473
5.0,Wisconsin,6.0,Clemson,0.662
5.0,Wisconsin,6.0,South Carolina,0.599
5.0,Wisconsin,6.0,Texas Tech,0.549
5.0,Wisconsin,7.0,Dayton,0.61
5.0,Wisconsin,7.0,Florida,0.51
5.0,Wisconsin,7.0,Texas,0.533
5.0,Wisconsin,7.0,Washington St.,0.632
5.0,Wisconsin,8.0,Florida Atlantic,0.625
5.0,Wisconsin,8.0,Mississippi St.,0.584
5.0,Wisconsin,8.0,Nebraska,0.558
5.0,Wisconsin,8.0,Utah St.,0.633
5.0,Wisconsin,9.0,Michigan St.,0.522
5.0,Wisconsin,9.0,Northwestern,0.57
5.0,Wisconsin,9.0,TCU,0.531
5.0,Wisconsin,9.0,Texas A&M,0.57
5.0,Wisconsin,10.0,Boise St.,0.607
5.0,Wisconsin,10.0,Colorado,0.562
5.0,Wisconsin,10.0,Colorado St.,0.616
5.0,Wisconsin,10.0,Drake,0.637
5.0,Wisconsin,10.0,Nevada,0.56
5.0,Wisconsin,10.0,Virginia,0.639
5.0,Wisconsin,11.0,Duquesne,0.746
5.0,Wisconsin,11.0,New Mexico,0.451
5.0,Wisconsin,11.0,North Carolina St.,0.673
5.0,Wisconsin,11.0,Oregon,0.624
5.0,Wisconsin,12.0,Grand Canyon,0.632
5.0,Wisconsin,12.0,James Madison,0.613
5.0,Wisconsin,12.0,McNeese St.,0.605
5.0,Wisconsin,12.0,UAB,0.817
5.0,Wisconsin,13.0,College of Charleston,0.758
5.0,Wisconsin,13.0,Samford,0.678
5.0,Wisconsin,13.0,Vermont,0.825
5.0,Wisconsin,13.0,Yale,0.762
5.0,Wisconsin,14.0,Akron,0.863
5.0,Wisconsin,14.0,Colgate,0.902
5.0,Wisconsin,14.0,Morehead St.,0.863
5.0,Wisconsin,14.0,Oakland,0.862
5.0,Wisconsin,15.0,Long Beach St.,0.92
5.0,Wisconsin,15.0,Saint Peter's,0.926
5.0,Wisconsin,15.0,South Dakota St.,0.901
5.0,Wisconsin,15.0,Western Kentucky,0.879
5.0,Wisconsin,16.0,Grambling St.,0.96
5.0,Wisconsin,16.0,Howard,0.97
5.0,Wisconsin,16.0,Longwood,0.9
5.0,Wisconsin,16.0,Montana St.,0.955
5.0,Wisconsin,16.0,Stetson,0.946
5.0,Wisconsin,16.0,Wagner,0.971
6.0,BYU,1.0,Connecticut,0.194
6.0,BYU,1.0,Houston,0.119
6.0,BYU,1.0,North Carolina,0.457
6.0,BYU,1.0,Purdue,0.225
6.0,BYU,2.0,Arizona,0.349
6.0,BYU,2.0,Iowa St.,0.275
6.0,BYU,2.0,Marquette,0.403
6.0,BYU,2.0,Tennessee,0.406
6.0,BYU,3.0,Baylor,0.479
6.0,BYU,3.0,Creighton,0.579
6.0,BYU,3.0,Illinois,0.465
6.0,BYU,3.0,Kentucky,0.583
6.0,BYU,4.0,Alabama,0.473
6.0,BYU,4.0,Auburn,0.317
6.0,BYU,4.0,Duke,0.475
6.0,BYU,4.0,Kansas,0.561
6.0,BYU,5.0,Gonzaga,0.505
6.0,BYU,5.0,Saint Mary's,0.532
6.0,BYU,5.0,San Diego St.,0.598
6.0,BYU,5.0,Wisconsin,0.527
6.0,BYU,6.0,Clemson,0.686
6.0,BYU,6.0,South Carolina,0.624
6.0,BYU,6.0,Texas Tech,0.575
6.0,BYU,7.0,Dayton,0.636
6.0,BYU,7.0,Florida,0.537
6.0,BYU,7.0,Texas,0.56
6.0,BYU,7.0,Washington St.,0.656
6.0,BYU,8.0,Florida Atlantic,0.65
6.0,BYU,8.0,Mississippi St.,0.61
6.0,BYU,8.0,Nebraska,0.585
6.0,BYU,8.0,Utah St.,0.658
6.0,BYU,9.0,Michigan St.,0.549
6.0,BYU,9.0,Northwestern,0.597
6.0,BYU,9.0,TCU,0.558
6.0,BYU,9.0,Texas A&M,0.596
6.0,BYU,10.0,Boise St.,0.633
6.0,BYU,10.0,Colorado,0.589
6.0,BYU,10.0,Colorado St.,0.641
6.0,BYU,10.0,Drake,0.662
6.0,BYU,10.0,Nevada,0.587
6.0,BYU,10.0,Virginia,0.663
6.0,BYU,11.0,Duquesne,0.766
6.0,BYU,11.0,New Mexico,0.478
6.0,BYU,11.0,North Carolina St.,0.696
6.0,BYU,11.0,Oregon,0.649
6.0,BYU,12.0,Grand Canyon,0.657
6.0,BYU,12.0,James Madison,0.638
6.0,BYU,12.0,McNeese St.,0.63
6.0,BYU,12.0,UAB,0.832
6.0,BYU,13.0,College of Charleston,0.778
6.0,BYU,13.0,Samford,0.702
6.0,BYU,13.0,Vermont,0.84
6.0,BYU,13.0,Yale,0.781
6.0,BYU,14.0,Akron,0.875
6.0,BYU,14.0,Colgate,0.911
6.0,BYU,14.0,Morehead St.,0.875
6.0,BYU,14.0,Oakland,0.874
6.0,BYU,15.0,Long Beach St.,0.928
6.0,BYU,15.0,Saint Peter's,0.933
6.0,BYU,15.0,South Dakota St.,0.911
6.0,BYU,15.0,Western Kentucky,0.89
6.0,BYU,16.0,Grambling St.,0.964
6.0,BYU,16.0,Howard,0.973
6.0,BYU,16.0,Longwood,0.909
6.0,BYU,16.0,Montana St.,0.959
6.0,BYU,16.0,Stetson,0.951
6.0,BYU,16.0,Wagner,0.974
6.0,Clemson,1.0,Connecticut,0.099
6.0,Clemson,1.0,Houston,0.059
6.0,Clemson,1.0,North Carolina,0.279
6.0,Clemson,1.0,Purdue,0.118
6.0,Clemson,2.0,Arizona,0.197
6.0,Clemson,2.0,Iowa St.,0.148
6.0,Clemson,2.0,Marquette,0.236
6.0,Clemson,2.0,Tennessee,0.239
6.0,Clemson,3.0,Baylor,0.297
6.0,Clemson,3.0,Creighton,0.387
6.0,Clemson,3.0,Illinois,0.285
6.0,Clemson,3.0,Kentucky,0.391
6.0,Clemson,4.0,Alabama,0.292
6.0,Clemson,4.0,Auburn,0.176
6.0,Clemson,4.0,Duke,0.294
6.0,Clemson,4.0,Kansas,0.37
6.0,Clemson,5.0,Gonzaga,0.319
6.0,Clemson,5.0,Saint Mary's,0.343
6.0,Clemson,5.0,San Diego St.,0.405
6.0,Clemson,5.0,Wisconsin,0.338
6.0,Clemson,6.0,BYU,0.314
6.0,Clemson,6.0,South Carolina,0.433
6.0,Clemson,6.0,Texas Tech,0.383
6.0,Clemson,7.0,Dayton,0.445
6.0,Clemson,7.0,Florida,0.347
6.0,Clemson,7.0,Texas,0.368
6.0,Clemson,7.0,Washington St.,0.467
6.0,Clemson,8.0,Florida Atlantic,0.46
6.0,Clemson,8.0,Mississippi St.,0.418
6.0,Clemson,8.0,Nebraska,0.393
6.0,Clemson,8.0,Utah St.,0.469
6.0,Clemson,9.0,Michigan St.,0.359
6.0,Clemson,9.0,Northwestern,0.404
6.0,Clemson,9.0,TCU,0.367
6.0,Clemson,9.0,Texas A&M,0.404
6.0,Clemson,10.0,Boise St.,0.441
6.0,Clemson,10.0,Colorado,0.396
6.0,Clemson,10.0,Colorado St.,0.45
6.0,Clemson,10.0,Drake,0.473
6.0,Clemson,10.0,Nevada,0.394
6.0,Clemson,10.0,Virginia,0.474
6.0,Clemson,11.0,Duquesne,0.6
6.0,Clemson,11.0,New Mexico,0.296
6.0,Clemson,11.0,North Carolina St.,0.512
6.0,Clemson,11.0,Oregon,0.459
6.0,Clemson,12.0,Grand Canyon,0.468
6.0,Clemson,12.0,James Madison,0.448
6.0,Clemson,12.0,McNeese St.,0.439
6.0,Clemson,12.0,UAB,0.695
6.0,Clemson,13.0,College of Charleston,0.616
6.0,Clemson,13.0,Samford,0.519
6.0,Clemson,13.0,Vermont,0.707
6.0,Clemson,13.0,Yale,0.621
6.0,Clemson,14.0,Akron,0.763
6.0,Clemson,14.0,Colgate,0.825
6.0,Clemson,14.0,Morehead St.,0.763
6.0,Clemson,14.0,Oakland,0.762
6.0,Clemson,15.0,Long Beach St.,0.855
6.0,Clemson,15.0,Saint Peter's,0.865
6.0,Clemson,15.0,South Dakota St.,0.824
6.0,Clemson,15.0,Western Kentucky,0.788
6.0,Clemson,16.0,Grambling St.,0.925
6.0,Clemson,16.0,Howard,0.943
6.0,Clemson,16.0,Longwood,0.821
6.0,Clemson,16.0,Montana St.,0.915
6.0,Clemson,16.0,Stetson,0.9
6.0,Clemson,16.0,Wagner,0.945
6.0,South Carolina,1.0,Connecticut,0.126
6.0,South Carolina,1.0,Houston,0.075
6.0,South Carolina,1.0,North Carolina,0.336
6.0,South Carolina,1.0,Purdue,0.149
6.0,South Carolina,2.0,Arizona,0.244
6.0,South Carolina,2.0,Iowa St.,0.186
6.0,South Carolina,2.0,Marquette,0.289
6.0,South Carolina,2.0,Tennessee,0.291
6.0,South Carolina,3.0,Baylor,0.356
6.0,South Carolina,3.0,Creighton,0.453
6.0,South Carolina,3.0,Illinois,0.344
6.0,South Carolina,3.0,Kentucky,0.457
6.0,South Carolina,4.0,Alabama,0.35
6.0,South Carolina,4.0,Auburn,0.218
6.0,South Carolina,4.0,Duke,0.353
6.0,South Carolina,4.0,Kansas,0.435
6.0,South Carolina,5.0,Gonzaga,0.381
6.0,South Carolina,5.0,Saint Mary's,0.406
6.0,South Carolina,5.0,San Diego St.,0.472
6.0,South Carolina,5.0,Wisconsin,0.401
6.0,South Carolina,6.0,BYU,0.376
6.0,South Carolina,6.0,Clemson,0.567
6.0,South Carolina,6.0,Texas Tech,0.449
6.0,South Carolina,7.0,Dayton,0.512
6.0,South Carolina,7.0,Florida,0.41
6.0,South Carolina,7.0,Texas,0.433
6.0,South Carolina,7.0,Washington St.,0.535
6.0,South Carolina,8.0,Florida Atlantic,0.528
6.0,South Carolina,8.0,Mississippi St.,0.485
6.0,South Carolina,8.0,Nebraska,0.459
6.0,South Carolina,8.0,Utah St.,0.536
6.0,South Carolina,9.0,Michigan St.,0.423
6.0,South Carolina,9.0,Northwestern,0.471
6.0,South Carolina,9.0,TCU,0.432
6.0,South Carolina,9.0,Texas A&M,0.471
6.0,South Carolina,10.0,Boise St.,0.509
6.0,South Carolina,10.0,Colorado,0.463
6.0,South Carolina,10.0,Colorado St.,0.518
6.0,South Carolina,10.0,Drake,0.541
6.0,South Carolina,10.0,Nevada,0.461
6.0,South Carolina,10.0,Virginia,0.542
6.0,South Carolina,11.0,Duquesne,0.663
6.0,South Carolina,11.0,New Mexico,0.355
6.0,South Carolina,11.0,North Carolina St.,0.58
6.0,South Carolina,11.0,Oregon,0.526
6.0,South Carolina,12.0,Grand Canyon,0.535
6.0,South Carolina,12.0,James Madison,0.515
6.0,South Carolina,12.0,McNeese St.,0.506
6.0,South Carolina,12.0,UAB,0.749
6.0,South Carolina,13.0,College of Charleston,0.678
6.0,South Carolina,13.0,Samford,0.586
6.0,South Carolina,13.0,Vermont,0.76
6.0,South Carolina,13.0,Yale,0.682
6.0,South Carolina,14.0,Akron,0.808
6.0,South Carolina,14.0,Colgate,0.861
6.0,South Carolina,14.0,Morehead St.,0.808
6.0,South Carolina,14.0,Oakland,0.807
6.0,South Carolina,15.0,Long Beach St.,0.886
6.0,South Carolina,15.0,Saint Peter's,0.894
6.0,South Carolina,15.0,South Dakota St.,0.86
6.0,South Carolina,15.0,Western Kentucky,0.83
6.0,South Carolina,16.0,Grambling St.,0.941
6.0,South Carolina,16.0,Howard,0.956
6.0,South Carolina,16.0,Longwood,0.858
6.0,South Carolina,16.0,Montana St.,0.934
6.0,South Carolina,16.0,Stetson,0.922
6.0,South Carolina,16.0,Wagner,0.957
6.0,Texas Tech,1.0,Connecticut,0.151
6.0,Texas Tech,1.0,Houston,0.091
6.0,Texas Tech,1.0,North Carolina,0.383
6.0,Texas Tech,1.0,Purdue,0.177
6.0,Texas Tech,2.0,Arizona,0.283
6.0,Texas Tech,2.0,Iowa St.,0.219
6.0,Texas Tech,2.0,Marquette,0.332
6.0,Texas Tech,2.0,Tennessee,0.335
6.0,Texas Tech,3.0,Baylor,0.404
6.0,Texas Tech,3.0,Creighton,0.504
6.0,Texas Tech,3.0,Illinois,0.391
6.0,Texas Tech,3.0,Kentucky,0.508
6.0,Texas Tech,4.0,Alabama,0.398
6.0,Texas Tech,4.0,Auburn,0.255
6.0,Texas Tech,4.0,Duke,0.401
6.0,Texas Tech,4.0,Kansas,0.486
6.0,Texas Tech,5.0,Gonzaga,0.43
6.0,Texas Tech,5.0,Saint Mary's,0.456
6.0,Texas Tech,5.0,San Diego St.,0.523
6.0,Texas Tech,5.0,Wisconsin,0.451
6.0,Texas Tech,6.0,BYU,0.425
6.0,Texas Tech,6.0,Clemson,0.617
6.0,Texas Tech,6.0,South Carolina,0.551
6.0,Texas Tech,7.0,Dayton,0.563
6.0,Texas Tech,7.0,Florida,0.461
6.0,Texas Tech,7.0,Texas,0.484
6.0,Texas Tech,7.0,Washington St.,0.585
6.0,Texas Tech,8.0,Florida Atlantic,0.579
6.0,Texas Tech,8.0,Mississippi St.,0.536
6.0,Texas Tech,8.0,Nebraska,0.51
6.0,Texas Tech,8.0,Utah St.,0.587
6.0,Texas Tech,9.0,Michigan St.,0.474
6.0,Texas Tech,9.0,Northwestern,0.522
6.0,Texas Tech,9.0,TCU,0.482
6.0,Texas Tech,9.0,Texas A&M,0.522
6.0,Texas Tech,10.0,Boise St.,0.56
6.0,Texas Tech,10.0,Colorado,0.514
6.0,Texas Tech,10.0,Colorado St.,0.568
6.0,Texas Tech,10.0,Drake,0.591
6.0,Texas Tech,10.0,Nevada,0.512
6.0,Texas Tech,10.0,Virginia,0.592
6.0,Texas Tech,11.0,Duquesne,0.707
6.0,Texas Tech,11.0,New Mexico,0.403
6.0,Texas Tech,11.0,North Carolina St.,0.628
6.0,Texas Tech,11.0,Oregon,0.577
6.0,Texas Tech,12.0,Grand Canyon,0.586
6.0,Texas Tech,12.0,James Madison,0.566
6.0,Texas Tech,12.0,McNeese St.,0.557
6.0,Texas Tech,12.0,UAB,0.786
6.0,Texas Tech,13.0,College of Charleston,0.721
6.0,Texas Tech,13.0,Samford,0.634
6.0,Texas Tech,13.0,Vermont,0.795
6.0,Texas Tech,13.0,Yale,0.725
6.0,Texas Tech,14.0,Akron,0.838
6.0,Texas Tech,14.0,Colgate,0.884
6.0,Texas Tech,14.0,Morehead St.,0.838
6.0,Texas Tech,14.0,Oakland,0.837
6.0,Texas Tech,15.0,Long Beach St.,0.905
6.0,Texas Tech,15.0,Saint Peter's,0.912
6.0,Texas Tech,15.0,South Dakota St.,0.883
6.0,Texas Tech,15.0,Western Kentucky,0.857
6.0,Texas Tech,16.0,Grambling St.,0.952
6.0,Texas Tech,16.0,Howard,0.964
6.0,Texas Tech,16.0,Longwood,0.881
6.0,Texas Tech,16.0,Montana St.,0.946
6.0,Texas Tech,16.0,Stetson,0.935
6.0,Texas Tech,16.0,Wagner,0.965
7.0,Dayton,1.0,Connecticut,0.121
7.0,Dayton,1.0,Houston,0.072
7.0,Dayton,1.0,North Carolina,0.326
7.0,Dayton,1.0,Purdue,0.143
7.0,Dayton,2.0,Arizona,0.235
7.0,Dayton,2.0,Iowa St.,0.178
7.0,Dayton,2.0,Marquette,0.279
7.0,Dayton,2.0,Tennessee,0.281
7.0,Dayton,3.0,Baylor,0.345
7.0,Dayton,3.0,Creighton,0.441
7.0,Dayton,3.0,Illinois,0.333
7.0,Dayton,3.0,Kentucky,0.445
7.0,Dayton,4.0,Alabama,0.34
7.0,Dayton,4.0,Auburn,0.21
7.0,Dayton,4.0,Duke,0.342
7.0,Dayton,4.0,Kansas,0.423
7.0,Dayton,5.0,Gonzaga,0.369
7.0,Dayton,5.0,Saint Mary's,0.395
7.0,Dayton,5.0,San Diego St.,0.46
7.0,Dayton,5.0,Wisconsin,0.39
7.0,Dayton,6.0,BYU,0.364
7.0,Dayton,6.0,Clemson,0.555
7.0,Dayton,6.0,South Carolina,0.488
7.0,Dayton,6.0,Texas Tech,0.437
7.0,Dayton,7.0,Florida,0.399
7.0,Dayton,7.0,Texas,0.421
7.0,Dayton,7.0,Washington St.,0.523
7.0,Dayton,8.0,Florida Atlantic,0.516
7.0,Dayton,8.0,Mississippi St.,0.473
7.0,Dayton,8.0,Nebraska,0.447
7.0,Dayton,8.0,Utah St.,0.525
7.0,Dayton,9.0,Michigan St.,0.411
7.0,Dayton,9.0,Northwestern,0.459
7.0,Dayton,9.0,TCU,0.42
7.0,Dayton,9.0,Texas A&M,0.459
7.0,Dayton,10.0,Boise St.,0.497
7.0,Dayton,10.0,Colorado,0.451
7.0,Dayton,10.0,Colorado St.,0.506
7.0,Dayton,10.0,Drake,0.529
7.0,Dayton,10.0,Nevada,0.449
7.0,Dayton,10.0,Virginia,0.53
7.0,Dayton,11.0,Duquesne,0.652
7.0,Dayton,11.0,New Mexico,0.344
7.0,Dayton,11.0,North Carolina St.,0.568
7.0,Dayton,11.0,Oregon,0.514
7.0,Dayton,12.0,Grand Canyon,0.523
7.0,Dayton,12.0,James Madison,0.503
7.0,Dayton,12.0,McNeese St.,0.494
7.0,Dayton,12.0,UAB,0.74
7.0,Dayton,13.0,College of Charleston,0.667
7.0,Dayton,13.0,Samford,0.574
7.0,Dayton,13.0,Vermont,0.751
7.0,Dayton,13.0,Yale,0.672
7.0,Dayton,14.0,Akron,0.801
7.0,Dayton,14.0,Colgate,0.855
7.0,Dayton,14.0,Morehead St.,0.801
7.0,Dayton,14.0,Oakland,0.8
7.0,Dayton,15.0,Long Beach St.,0.881
7.0,Dayton,15.0,Saint Peter's,0.889
7.0,Dayton,15.0,South Dakota St.,0.854
7.0,Dayton,15.0,Western Kentucky,0.823
7.0,Dayton,16.0,Grambling St.,0.939
7.0,Dayton,16.0,Howard,0.954
7.0,Dayton,16.0,Longwood,0.852
7.0,Dayton,16.0,Montana St.,0.931
7.0,Dayton,16.0,Stetson,0.918
7.0,Dayton,16.0,Wagner,0.955
7.0,Florida,1.0,Connecticut,0.172
7.0,Florida,1.0,Houston,0.105
7.0,Florida,1.0,North Carolina,0.421
7.0,Florida,1.0,Purdue,0.201
7.0,Florida,2.0,Arizona,0.316
7.0,Florida,2.0,Iowa St.,0.247
7.0,Florida,2.0,Marquette,0.368
7.0,Florida,2.0,Tennessee,0.371
7.0,Florida,3.0,Baylor,0.443
7.0,Florida,3.0,Creighton,0.543
7.0,Florida,3.0,Illinois,0.429
7.0,Florida,3.0,Kentucky,0.547
7.0,Florida,4.0,Alabama,0.437
7.0,Florida,4.0,Auburn,0.286
7.0,Florida,4.0,Duke,0.439
7.0,Florida,4.0,Kansas,0.525
7.0,Florida,5.0,Gonzaga,0.469
7.0,Florida,5.0,Saint Mary's,0.496
7.0,Florida,5.0,San Diego St.,0.562
7.0,Florida,5.0,Wisconsin,0.49
7.0,Florida,6.0,BYU,0.463
7.0,Florida,6.0,Clemson,0.653
7.0,Florida,6.0,South Carolina,0.59
7.0,Florida,6.0,Texas Tech,0.539
7.0,Florida,7.0,Dayton,0.601
7.0,Florida,7.0,Texas,0.523
7.0,Florida,7.0,Washington St.,0.623
7.0,Florida,8.0,Florida Atlantic,0.616
7.0,Florida,8.0,Mississippi St.,0.575
7.0,Florida,8.0,Nebraska,0.549
7.0,Florida,8.0,Utah St.,0.624
7.0,Florida,9.0,Michigan St.,0.513
7.0,Florida,9.0,Northwestern,0.561
7.0,Florida,9.0,TCU,0.522
7.0,Florida,9.0,Texas A&M,0.561
7.0,Florida,10.0,Boise St.,0.598
7.0,Florida,10.0,Colorado,0.553
7.0,Florida,10.0,Colorado St.,0.607
7.0,Florida,10.0,Drake,0.628
7.0,Florida,10.0,Nevada,0.551
7.0,Florida,10.0,Virginia,0.63
7.0,Florida,11.0,Duquesne,0.738
7.0,Florida,11.0,New Mexico,0.441
7.0,Florida,11.0,North Carolina St.,0.664
7.0,Florida,11.0,Oregon,0.615
7.0,Florida,12.0,Grand Canyon,0.623
7.0,Florida,12.0,James Madison,0.604
7.0,Florida,12.0,McNeese St.,0.595
7.0,Florida,12.0,UAB,0.811
7.0,Florida,13.0,College of Charleston,0.751
7.0,Florida,13.0,Samford,0.67
7.0,Florida,13.0,Vermont,0.82
7.0,Florida,13.0,Yale,0.755
7.0,Florida,14.0,Akron,0.858
7.0,Florida,14.0,Colgate,0.899
7.0,Florida,14.0,Morehead St.,0.858
7.0,Florida,14.0,Oakland,0.857
7.0,Florida,15.0,Long Beach St.,0.917
7.0,Florida,15.0,Saint Peter's,0.924
7.0,Florida,15.0,South Dakota St.,0.898
7.0,Florida,15.0,Western Kentucky,0.875
7.0,Florida,16.0,Grambling St.,0.958
7.0,Florida,16.0,Howard,0.969
7.0,Florida,16.0,Longwood,0.896
7.0,Florida,16.0,Montana St.,0.953
7.0,Florida,16.0,Stetson,0.944
7.0,Florida,16.0,Wagner,0.97
7.0,Texas,1.0,Connecticut,0.159
7.0,Texas,1.0,Houston,0.096
7.0,Texas,1.0,North Carolina,0.399
7.0,Texas,1.0,Purdue,0.186
7.0,Texas,2.0,Arizona,0.296
7.0,Texas,2.0,Iowa St.,0.23
7.0,Texas,2.0,Marquette,0.347
7.0,Texas,2.0,Tennessee,0.35
7.0,Texas,3.0,Baylor,0.42
7.0,Texas,3.0,Creighton,0.52
7.0,Texas,3.0,Illinois,0.406
7.0,Texas,3.0,Kentucky,0.524
7.0,Texas,4.0,Alabama,0.414
7.0,Texas,4.0,Auburn,0.267
7.0,Texas,4.0,Duke,0.416
7.0,Texas,4.0,Kansas,0.502
7.0,Texas,5.0,Gonzaga,0.446
7.0,Texas,5.0,Saint Mary's,0.472
7.0,Texas,5.0,San Diego St.,0.539
7.0,Texas,5.0,Wisconsin,0.467
7.0,Texas,6.0,BYU,0.44
7.0,Texas,6.0,Clemson,0.632
7.0,Texas,6.0,South Carolina,0.567
7.0,Texas,6.0,Texas Tech,0.516
7.0,Texas,7.0,Dayton,0.579
7.0,Texas,7.0,Florida,0.477
7.0,Texas,7.0,Washington St.,0.6
7.0,Texas,8.0,Florida Atlantic,0.594
7.0,Texas,8.0,Mississippi St.,0.552
7.0,Texas,8.0,Nebraska,0.526
7.0,Texas,8.0,Utah St.,0.602
7.0,Texas,9.0,Michigan St.,0.49
7.0,Texas,9.0,Northwestern,0.538
7.0,Texas,9.0,TCU,0.498
7.0,Texas,9.0,Texas A&M,0.538
7.0,Texas,10.0,Boise St.,0.575
